,ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age,Work_Experience
7124,464355,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,47.0,1.0
7125,462183,Male,No,No,Marketing,Low,4.0,Cat_6,D,22.0,0.0
7126,466697,Female,No,No,Marketing,Low,3.0,Cat_6,D,31.0,0.0
7127,466730,Female,Yes,Yes,Engineer,Low,2.0,Cat_6,A,38.0,3.0
7128,466394,Female,Yes,No,Entertainment,Average,5.0,Cat_6,A,42.0,6.0
7129,459009,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,50.0,1.0
7130,460554,Male,Yes,No,Artist,Average,3.0,Cat_3,B,38.0,5.0
7131,462498,Female,Yes,Yes,Doctor,Average,3.0,Cat_6,B,55.0,0.0
7132,459926,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,71.0,1.0
7133,465910,Male,Yes,No,Artist,Average,4.0,Cat_7,A,38.0,10.0
7134,459166,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,77.0,1.0
7135,462545,Male,No,No,Engineer,Low,3.0,Cat_4,D,33.0,1.0
7136,459406,Male,Yes,No,Executive,High,2.0,Cat_6,B,72.0,0.0
7137,464772,Female,Yes,No,Engineer,Average,4.0,Cat_4,A,43.0,9.0
7138,465491,Female,No,Yes,Artist,Low,3.0,Cat_6,B,35.0,0.0
7139,463123,Female,No,Yes,Doctor,Low,3.0,Cat_6,A,33.0,1.0
7140,462015,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,A,27.0,0.0
7141,461107,Male,No,No,Healthcare,Low,6.0,Cat_3,D,21.0,0.0
7142,459265,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,41.0,0.0
7143,462789,Female,No,No,Healthcare,Low,6.0,Cat_3,D,19.0,2.0
7145,460295,Male,No,Yes,Artist,Low,3.0,Cat_6,A,29.0,9.0
7146,463871,Female,Yes,No,Artist,Low,1.0,Cat_6,B,46.0,8.0
7147,464594,Male,Yes,Yes,Artist,Low,1.0,Cat_2,D,46.0,1.0
7148,460694,Female,Yes,No,Engineer,Low,1.0,Cat_6,A,53.0,3.0
7149,464369,Male,Yes,Yes,Executive,High,4.0,Cat_6,B,36.0,1.0
7150,463983,Female,Yes,No,Engineer,Average,2.0,Cat_4,A,36.0,0.0
7151,463973,Male,Yes,No,Executive,High,5.0,Cat_4,B,56.0,0.0
7152,465721,Male,Yes,Yes,Entertainment,High,2.0,Cat_3,D,25.0,1.0
7153,467347,Female,No,No,Entertainment,Low,4.0,Cat_6,D,32.0,4.0
7154,461325,Male,No,Yes,Entertainment,Low,3.0,Cat_2,C,61.0,1.0
7155,465335,Male,Yes,No,Entertainment,Average,2.0,Cat_7,B,61.0,1.0
7156,461871,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,53.0,0.0
7157,466296,Male,Yes,No,Executive,High,4.0,Cat_6,C,69.0,1.0
7158,462252,Male,No,Yes,Entertainment,Low,1.0,Cat_6,A,47.0,4.0
7159,460209,Female,Yes,Yes,Entertainment,Low,7.0,Cat_6,D,26.0,5.0
7160,465890,Female,No,Yes,Artist,Low,1.0,Cat_6,B,39.0,9.0
7161,459745,Male,Yes,No,Artist,Low,4.0,Cat_1,A,47.0,0.0
7162,465715,Female,Yes,Yes,Artist,Low,1.0,Cat_6,A,69.0,7.0
7163,467168,Male,Yes,Yes,Artist,Average,2.0,Cat_1,B,46.0,8.0
7164,465805,Male,Yes,Yes,Engineer,Low,1.0,Cat_3,C,50.0,1.0
7165,461417,Female,No,Yes,Doctor,Low,3.0,Cat_6,D,37.0,1.0
7166,462938,Female,No,Yes,Artist,Low,1.0,Cat_6,B,50.0,6.0
7167,463869,Female,Yes,Yes,Doctor,Average,4.0,Cat_6,C,52.0,0.0
7168,459071,Male,No,Yes,Healthcare,Low,4.0,Cat_6,C,28.0,5.0
7169,460193,Male,No,Yes,Entertainment,Low,2.0,Cat_2,A,42.0,3.0
7170,462936,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,43.0,4.0
7171,464015,Female,No,Yes,Artist,Low,2.0,Cat_6,A,42.0,8.0
7172,467961,Male,Yes,Yes,Executive,High,5.0,Cat_4,B,45.0,1.0
7173,464442,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,57.0,1.0
7174,465834,Male,No,Yes,Entertainment,Low,3.0,Cat_2,A,48.0,0.0
7175,462857,Male,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,1.0
7176,467268,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,88.0,0.0
7177,463474,Male,Yes,No,Artist,Average,2.0,Cat_6,C,51.0,3.0
7178,463607,Female,No,Yes,Engineer,Low,5.0,Cat_1,B,29.0,1.0
7179,460793,Female,Yes,No,Artist,Low,3.0,Cat_3,B,28.0,0.0
7180,464874,Female,Yes,Yes,Artist,Average,4.0,Cat_4,C,47.0,0.0
7182,465186,Female,Yes,No,Artist,Average,4.0,Cat_1,C,38.0,4.0
7183,463861,Male,Yes,Yes,Artist,Low,1.0,Cat_3,A,37.0,1.0
7184,464027,Male,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,9.0
7185,460985,Female,Yes,Yes,Engineer,Average,2.0,Cat_6,C,61.0,0.0
7186,466870,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,0.0
7187,466060,Male,Yes,Yes,Artist,Average,2.0,Cat_3,B,60.0,1.0
7188,461273,Male,Yes,Yes,Entertainment,High,4.0,Cat_6,B,73.0,1.0
7191,461648,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,49.0,1.0
7192,467631,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,C,72.0,3.0
7193,467804,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,43.0,1.0
7196,466000,Male,Yes,Yes,Doctor,Low,2.0,Cat_1,A,38.0,5.0
7197,459445,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,35.0,0.0
7198,466292,Female,Yes,No,Lawyer,High,2.0,Cat_6,B,82.0,1.0
7199,463804,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,63.0,9.0
7200,464081,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,73.0,11.0
7201,462543,Female,Yes,Yes,Artist,Low,1.0,Cat_3,B,38.0,4.0
7202,463444,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,61.0,3.0
7203,463051,Female,No,Yes,Homemaker,Low,1.0,Cat_6,A,42.0,10.0
7204,465893,Female,Yes,Yes,Engineer,Average,2.0,Cat_6,B,43.0,0.0
7205,466812,Male,No,No,Homemaker,Low,1.0,Cat_6,D,31.0,14.0
7206,463129,Male,Yes,No,Doctor,Low,1.0,Cat_6,A,69.0,0.0
7207,467091,Female,No,Yes,Entertainment,Low,3.0,Cat_6,D,42.0,1.0
7208,460268,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,32.0,9.0
7209,465757,Male,Yes,Yes,Artist,Average,4.0,Cat_4,A,39.0,3.0
7210,460021,Female,Yes,Yes,Artist,Average,4.0,Cat_6,B,48.0,0.0
7211,463859,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,39.0,6.0
7212,460053,Male,Yes,Yes,Artist,Average,2.0,Cat_1,C,55.0,9.0
7213,466659,Male,Yes,Yes,Doctor,High,2.0,Cat_3,B,60.0,1.0
7214,466533,Female,No,Yes,Entertainment,Low,1.0,Cat_6,A,51.0,1.0
7215,465307,Female,Yes,Yes,Artist,Average,3.0,Cat_4,B,61.0,0.0
7216,464592,Female,No,Yes,Artist,Low,1.0,Cat_6,A,43.0,1.0
7218,461647,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,55.0,2.0
7219,467462,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,43.0,1.0
7220,467594,Male,Yes,No,Executive,Average,3.0,Cat_4,B,45.0,0.0
7221,464255,Female,Yes,Yes,Artist,Average,5.0,Cat_4,C,50.0,1.0
7222,461701,Male,Yes,No,Artist,Average,2.0,Cat_5,C,40.0,1.0
7223,466516,Male,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,0.0
7224,464036,Female,No,Yes,Doctor,Low,1.0,Cat_6,A,25.0,3.0
7225,461887,Female,No,Yes,Lawyer,Low,1.0,Cat_6,D,89.0,2.0
7227,466177,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,49.0,0.0
7228,467486,Female,Yes,Yes,Engineer,Average,5.0,Cat_6,B,46.0,1.0
7229,466775,Female,Yes,Yes,Lawyer,Low,2.0,Cat_6,C,83.0,0.0
7230,467412,Male,Yes,Yes,Executive,Average,4.0,Cat_6,B,35.0,6.0
7231,460546,Female,Yes,Yes,Lawyer,Low,2.0,Cat_3,C,71.0,1.0
7232,466204,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,50.0,0.0
7233,459000,Male,Yes,No,Executive,High,2.0,Cat_6,C,58.0,12.0
7234,460635,Male,Yes,No,Healthcare,High,2.0,Cat_3,D,29.0,0.0
7235,466781,Male,Yes,Yes,Artist,Average,4.0,Cat_3,A,35.0,1.0
7236,464992,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,67.0,0.0
7237,464921,Male,Yes,No,Doctor,Average,5.0,Cat_4,C,35.0,0.0
7238,458982,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,61.0,1.0
7239,461045,Female,No,No,Entertainment,Low,2.0,Cat_3,B,29.0,0.0
7241,459623,Male,Yes,No,Entertainment,Average,5.0,Cat_4,B,46.0,3.0
7242,459346,Male,Yes,Yes,Executive,Average,5.0,Cat_2,B,47.0,0.0
7243,464183,Female,No,No,Artist,Low,2.0,Cat_6,C,37.0,4.0
7244,466642,Male,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,9.0
7245,460519,Female,No,No,Entertainment,Low,2.0,Cat_3,C,23.0,0.0
7246,462687,Male,No,No,Homemaker,Low,3.0,Cat_3,D,29.0,11.0
7247,464847,Female,Yes,No,Artist,Average,4.0,Cat_4,A,52.0,2.0
7248,467921,Female,No,Yes,Artist,Low,4.0,Cat_6,A,43.0,1.0
7249,460863,Male,Yes,Yes,Artist,Low,5.0,Cat_6,A,66.0,0.0
7250,464168,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,45.0,1.0
7251,464819,Female,Yes,Yes,Lawyer,Low,1.0,Cat_4,A,67.0,1.0
7252,465718,Female,Yes,Yes,Marketing,Low,2.0,Cat_6,C,49.0,9.0
7253,461025,Male,Yes,No,Executive,High,4.0,Cat_6,D,38.0,1.0
7254,466243,Female,Yes,No,Engineer,Low,2.0,Cat_4,A,38.0,1.0
7255,463059,Female,No,Yes,Homemaker,Low,1.0,Cat_6,D,32.0,10.0
7256,466962,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,48.0,8.0
7257,463067,Female,No,Yes,Homemaker,Low,1.0,Cat_6,A,42.0,7.0
7258,465755,Female,No,Yes,Artist,Low,3.0,Cat_6,C,50.0,8.0
7259,460088,Female,Yes,Yes,Homemaker,High,2.0,Cat_6,D,33.0,2.0
7260,466301,Male,Yes,Yes,Artist,Average,3.0,Cat_2,C,50.0,0.0
7261,467884,Female,Yes,Yes,Engineer,High,6.0,Cat_4,D,30.0,8.0
7263,459315,Female,Yes,Yes,Doctor,Low,2.0,Cat_4,D,27.0,1.0
7264,465343,Female,Yes,Yes,Engineer,Average,4.0,Cat_6,B,43.0,1.0
7265,467772,Female,No,No,Marketing,Low,2.0,Cat_6,D,25.0,1.0
7267,460292,Female,No,Yes,Marketing,Low,3.0,Cat_6,A,27.0,12.0
7268,466566,Male,No,Yes,Artist,Low,1.0,Cat_6,B,43.0,1.0
7269,459500,Male,Yes,Yes,Entertainment,Average,4.0,Cat_6,B,37.0,1.0
7270,460267,Female,No,Yes,Healthcare,Low,9.0,Cat_6,C,27.0,1.0
7271,467298,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,A,61.0,1.0
7272,467095,Male,Yes,No,Engineer,Average,2.0,Cat_7,C,41.0,0.0
7273,465919,Female,No,Yes,Artist,Low,1.0,Cat_6,B,50.0,0.0
7274,461835,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,60.0,1.0
7275,461302,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,0.0
7276,461275,Male,Yes,Yes,Marketing,High,2.0,Cat_6,B,66.0,1.0
7277,463115,Male,Yes,Yes,Homemaker,Low,1.0,Cat_6,D,36.0,5.0
7278,466362,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,65.0,1.0
7279,462784,Female,No,No,Executive,Low,1.0,Cat_3,C,30.0,3.0
7280,467498,Male,Yes,Yes,Lawyer,Low,3.0,Cat_1,D,56.0,0.0
7281,463490,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,1.0
7282,463836,Female,Yes,Yes,Artist,Low,1.0,Cat_6,B,38.0,0.0
7283,459923,Male,No,Yes,Marketing,Low,2.0,Cat_3,D,31.0,0.0
7284,462590,Female,Yes,No,Engineer,Average,3.0,Cat_4,D,30.0,3.0
7285,464164,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,81.0,0.0
7286,460298,Female,No,Yes,Lawyer,Low,1.0,Cat_6,A,52.0,4.0
7287,467819,Male,Yes,Yes,Artist,Low,1.0,Cat_3,B,57.0,0.0
7288,460722,Male,Yes,No,Entertainment,Average,3.0,Cat_3,A,30.0,1.0
7289,466407,Male,Yes,No,Entertainment,Low,3.0,Cat_4,A,55.0,1.0
7290,462411,Male,No,Yes,Artist,Low,1.0,Cat_6,A,38.0,8.0
7291,466198,Male,Yes,No,Lawyer,High,2.0,Cat_3,C,70.0,0.0
7292,462153,Male,Yes,No,Artist,Low,1.0,Cat_6,B,59.0,0.0
7293,467180,Male,Yes,Yes,Healthcare,Low,3.0,Cat_3,D,39.0,1.0
7294,461481,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,58.0,9.0
7295,464589,Male,Yes,No,Entertainment,Low,2.0,Cat_5,D,30.0,11.0
7296,461471,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,73.0,1.0
7299,464146,Male,No,Yes,Entertainment,Low,2.0,Cat_6,A,38.0,1.0
7300,464498,Male,Yes,Yes,Artist,Average,3.0,Cat_3,B,45.0,4.0
7301,459589,Male,No,No,Healthcare,Low,5.0,Cat_6,D,25.0,1.0
7302,459775,Male,No,Yes,Artist,Low,2.0,Cat_2,B,36.0,3.0
7303,459829,Male,Yes,Yes,Artist,High,3.0,Cat_7,D,53.0,3.0
7304,463314,Female,No,No,Healthcare,Low,4.0,Cat_3,A,27.0,0.0
7305,459723,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,49.0,6.0
7306,459122,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,51.0,6.0
7307,462221,Male,No,No,Healthcare,Low,7.0,Cat_4,D,33.0,0.0
7308,463528,Male,Yes,No,Executive,High,2.0,Cat_6,A,67.0,2.0
7310,462694,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,A,61.0,6.0
7311,466757,Female,Yes,No,Engineer,Low,1.0,Cat_6,A,47.0,0.0
7312,464413,Female,Yes,Yes,Engineer,Low,1.0,Cat_3,B,36.0,0.0
7314,466425,Male,Yes,Yes,Entertainment,Average,2.0,Cat_3,A,32.0,1.0
7315,460474,Female,Yes,No,Homemaker,Average,5.0,Cat_4,A,40.0,9.0
7316,467261,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,77.0,0.0
7317,463411,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,42.0,8.0
7318,463322,Female,Yes,Yes,Lawyer,High,4.0,Cat_2,B,72.0,1.0
7319,466193,Male,Yes,No,Lawyer,Low,1.0,Cat_6,A,84.0,0.0
7320,461555,Male,No,No,Entertainment,Low,1.0,Cat_6,D,27.0,4.0
7321,459738,Male,Yes,Yes,Artist,Low,2.0,Cat_6,D,32.0,1.0
7322,459008,Female,Yes,Yes,Artist,Average,3.0,Cat_6,B,52.0,1.0
7323,462004,Female,Yes,Yes,Artist,High,6.0,Cat_3,C,53.0,4.0
7325,461250,Female,Yes,Yes,Lawyer,High,4.0,Cat_6,D,47.0,2.0
7326,461926,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,63.0,4.0
7327,459578,Male,Yes,Yes,Executive,Average,5.0,Cat_6,B,35.0,2.0
7328,466003,Female,Yes,Yes,Marketing,Low,1.0,Cat_3,C,27.0,9.0
7329,465460,Male,No,Yes,Artist,Low,1.0,Cat_6,B,49.0,0.0
7330,462862,Female,No,No,Homemaker,Low,1.0,Cat_6,D,31.0,8.0
7332,465084,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,61.0,5.0
7333,465777,Female,No,Yes,Artist,Low,5.0,Cat_6,A,30.0,9.0
7334,466688,Male,No,No,Healthcare,Low,3.0,Cat_4,D,23.0,1.0
7335,461029,Male,Yes,No,Entertainment,Low,2.0,Cat_4,A,42.0,8.0
7337,464812,Female,Yes,Yes,Engineer,High,5.0,Cat_4,A,48.0,0.0
7339,465099,Male,Yes,No,Entertainment,Average,2.0,Cat_6,C,39.0,0.0
7340,465730,Male,Yes,Yes,Executive,High,3.0,Cat_4,A,43.0,6.0
7341,462138,Female,Yes,Yes,Artist,Low,2.0,Cat_6,B,56.0,1.0
7344,460332,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,28.0,0.0
7345,462342,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,71.0,8.0
7346,459007,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,42.0,1.0
7347,465130,Female,Yes,Yes,Artist,Average,9.0,Cat_6,C,50.0,0.0
7348,459702,Female,Yes,Yes,Lawyer,Low,3.0,Cat_6,A,62.0,1.0
7349,461401,Male,Yes,Yes,Artist,Average,3.0,Cat_6,A,43.0,1.0
7350,463916,Female,No,No,Engineer,Low,4.0,Cat_5,A,32.0,9.0
7351,459938,Male,No,Yes,Artist,Low,1.0,Cat_6,B,61.0,1.0
7352,460199,Female,Yes,Yes,Entertainment,Low,2.0,Cat_6,B,39.0,5.0
7353,466684,Female,Yes,Yes,Artist,Average,2.0,Cat_1,C,46.0,0.0
7354,465978,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,50.0,1.0
7355,465682,Male,Yes,Yes,Artist,Low,4.0,Cat_4,A,39.0,0.0
7356,462693,Female,No,Yes,Artist,Low,1.0,Cat_6,A,35.0,1.0
7358,459952,Female,No,Yes,Entertainment,Low,2.0,Cat_6,A,35.0,7.0
7359,466450,Female,No,Yes,Healthcare,Low,1.0,Cat_6,D,33.0,1.0
7360,466556,Male,No,No,Healthcare,Low,3.0,Cat_6,D,21.0,1.0
7361,459932,Female,No,Yes,Artist,Low,1.0,Cat_6,B,46.0,9.0
7362,460420,Female,No,Yes,Artist,Low,1.0,Cat_6,A,37.0,1.0
7364,463513,Male,Yes,Yes,Artist,High,2.0,Cat_6,B,79.0,3.0
7365,460123,Female,Yes,Yes,Engineer,Low,2.0,Cat_6,D,33.0,9.0
7366,462357,Male,No,Yes,Artist,Low,3.0,Cat_6,A,25.0,1.0
7367,459866,Female,No,Yes,Artist,Low,1.0,Cat_6,B,51.0,2.0
7368,464094,Male,Yes,Yes,Executive,High,4.0,Cat_6,B,53.0,1.0
7369,467852,Female,No,Yes,Artist,Low,1.0,Cat_6,B,41.0,10.0
7370,462526,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,46.0,3.0
7374,463180,Male,Yes,Yes,Artist,Low,3.0,Cat_3,C,36.0,0.0
7375,461572,Female,Yes,Yes,Artist,Average,3.0,Cat_2,C,57.0,0.0
7376,464607,Female,Yes,Yes,Artist,Average,4.0,Cat_2,C,49.0,0.0
7378,467679,Female,Yes,Yes,Artist,Average,4.0,Cat_2,C,51.0,2.0
7380,467751,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,48.0,1.0
7381,465563,Male,Yes,Yes,Entertainment,Average,5.0,Cat_3,B,59.0,1.0
7382,465589,Male,Yes,Yes,Artist,Average,3.0,Cat_6,A,40.0,0.0
7383,459215,Female,Yes,Yes,Artist,Low,3.0,Cat_3,C,58.0,0.0
7384,466826,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,43.0,0.0
7385,461164,Female,No,Yes,Doctor,Low,1.0,Cat_3,B,39.0,9.0
7386,459305,Male,Yes,No,Healthcare,High,2.0,Cat_6,B,29.0,13.0
7387,460181,Female,Yes,Yes,Marketing,Low,1.0,Cat_6,A,37.0,9.0
7388,466447,Female,Yes,Yes,Artist,Average,4.0,Cat_7,B,49.0,0.0
7389,467735,Male,No,Yes,Doctor,Low,2.0,Cat_6,A,26.0,1.0
7390,463755,Female,Yes,No,Artist,High,2.0,Cat_6,B,63.0,0.0
7391,460930,Male,No,Yes,Artist,Low,5.0,Cat_6,D,26.0,10.0
7392,465246,Male,No,No,Healthcare,Low,5.0,Cat_4,D,21.0,1.0
7393,459683,Female,Yes,Yes,Engineer,Average,3.0,Cat_6,B,56.0,1.0
7394,463491,Male,Yes,Yes,Doctor,Average,3.0,Cat_6,D,27.0,9.0
7396,459985,Female,No,Yes,Doctor,Low,2.0,Cat_6,B,39.0,8.0
7398,462815,Male,Yes,No,Lawyer,Low,1.0,Cat_6,A,84.0,1.0
7399,464187,Female,No,No,Engineer,Low,1.0,Cat_6,A,41.0,9.0
7400,461246,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,51.0,2.0
7401,460655,Male,No,Yes,Marketing,Low,4.0,Cat_6,D,19.0,2.0
7402,467137,Female,Yes,Yes,Engineer,Low,1.0,Cat_6,D,59.0,0.0
7403,462477,Male,No,Yes,Entertainment,Low,3.0,Cat_6,A,25.0,7.0
7404,463906,Female,Yes,Yes,Engineer,Average,4.0,Cat_6,B,40.0,0.0
7405,465855,Male,No,Yes,Artist,Low,1.0,Cat_2,A,42.0,1.0
7406,467334,Male,Yes,No,Executive,High,2.0,Cat_6,C,73.0,0.0
7407,461600,Male,No,Yes,Marketing,Low,5.0,Cat_6,C,30.0,1.0
7408,465828,Female,No,No,Entertainment,Low,4.0,Cat_4,D,29.0,9.0
7410,460279,Female,Yes,No,Entertainment,High,2.0,Cat_6,B,27.0,6.0
7411,463136,Male,Yes,Yes,Artist,High,3.0,Cat_6,B,35.0,1.0
7412,459869,Female,No,No,Healthcare,Low,3.0,Cat_6,D,23.0,1.0
7413,467916,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,48.0,6.0
7414,465853,Female,Yes,Yes,Healthcare,Average,2.0,Cat_6,A,33.0,2.0
7415,461890,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,45.0,0.0
7416,466582,Female,No,No,Healthcare,Low,3.0,Cat_6,D,23.0,1.0
7417,461076,Male,No,Yes,Entertainment,Low,8.0,Cat_3,A,42.0,1.0
7418,466713,Female,Yes,Yes,Artist,High,4.0,Cat_6,C,69.0,1.0
7419,460753,Female,No,No,Healthcare,Low,6.0,Cat_6,A,33.0,1.0
7420,460262,Male,No,No,Executive,Low,4.0,Cat_6,D,28.0,9.0
7421,465249,Female,No,No,Healthcare,Low,4.0,Cat_6,D,19.0,1.0
7422,466083,Female,No,No,Marketing,Low,2.0,Cat_3,D,21.0,2.0
7423,459137,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,7.0
7424,459485,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,87.0,0.0
7426,467416,Female,No,Yes,Doctor,Low,1.0,Cat_4,B,38.0,8.0
7427,463137,Female,No,Yes,Homemaker,Low,1.0,Cat_6,D,31.0,8.0
7428,459839,Male,Yes,No,Engineer,Average,5.0,Cat_6,B,45.0,1.0
7429,465665,Female,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,83.0,1.0
7431,464747,Female,Yes,No,Engineer,Average,4.0,Cat_4,A,69.0,0.0
7432,464920,Male,No,Yes,Artist,Low,1.0,Cat_4,B,36.0,2.0
7433,461638,Male,Yes,Yes,Entertainment,High,2.0,Cat_6,A,70.0,0.0
7435,467790,Male,No,No,Healthcare,Low,6.0,Cat_6,D,21.0,1.0
7436,463402,Male,No,No,Healthcare,Low,4.0,Cat_4,D,19.0,7.0
7437,462900,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,39.0,0.0
7438,460688,Male,Yes,No,Doctor,Low,2.0,Cat_3,D,28.0,5.0
7439,466033,Female,Yes,Yes,Artist,Average,4.0,Cat_6,B,40.0,0.0
7442,461440,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,1.0
7443,459598,Male,Yes,No,Artist,Average,2.0,Cat_4,A,40.0,4.0
7444,465670,Female,No,No,Engineer,Low,1.0,Cat_4,D,48.0,12.0
7445,463985,Female,Yes,Yes,Artist,Low,2.0,Cat_1,D,29.0,4.0
7446,466347,Male,Yes,No,Executive,Low,3.0,Cat_4,B,71.0,5.0
7447,459077,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,82.0,0.0
7448,460339,Female,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,50.0,4.0
7449,459970,Male,No,Yes,Artist,Low,2.0,Cat_6,A,40.0,1.0
7450,463464,Male,No,No,Healthcare,Low,4.0,Cat_6,D,18.0,6.0
7451,459313,Male,Yes,No,Entertainment,Average,4.0,Cat_6,C,42.0,0.0
7452,466990,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,B,39.0,9.0
7453,460077,Female,No,Yes,Artist,Low,1.0,Cat_6,A,32.0,4.0
7454,460369,Female,Yes,Yes,Artist,Low,2.0,Cat_6,C,50.0,1.0
7455,464108,Female,Yes,Yes,Engineer,Average,3.0,Cat_7,C,60.0,1.0
7456,463792,Female,No,No,Engineer,Low,1.0,Cat_6,B,38.0,6.0
7457,462261,Male,Yes,No,Engineer,Average,3.0,Cat_6,C,60.0,0.0
7458,463312,Male,Yes,No,Engineer,Low,1.0,Cat_3,A,40.0,3.0
7459,462667,Female,Yes,No,Homemaker,Average,2.0,Cat_6,A,40.0,2.0
7460,462917,Male,Yes,No,Doctor,Low,1.0,Cat_1,D,65.0,1.0
7461,463898,Female,No,Yes,Healthcare,Low,2.0,Cat_6,C,38.0,0.0
7462,459157,Male,No,Yes,Engineer,Low,1.0,Cat_6,D,37.0,1.0
7463,460287,Male,Yes,Yes,Artist,Low,1.0,Cat_6,B,53.0,0.0
7465,460684,Male,Yes,No,Entertainment,Low,2.0,Cat_3,B,62.0,8.0
7466,462319,Male,Yes,Yes,Artist,Average,2.0,Cat_2,C,47.0,1.0
7468,462925,Female,Yes,No,Homemaker,Average,2.0,Cat_3,A,30.0,3.0
7469,465128,Female,Yes,No,Artist,Average,3.0,Cat_6,B,62.0,1.0
7470,465222,Male,Yes,No,Doctor,Low,2.0,Cat_6,A,69.0,8.0
7471,467850,Female,No,No,Healthcare,Low,2.0,Cat_4,D,19.0,0.0
7472,465488,Male,No,No,Healthcare,Low,4.0,Cat_6,D,18.0,0.0
7473,461266,Female,No,Yes,Artist,Low,1.0,Cat_4,A,35.0,2.0
7474,467453,Male,No,No,Healthcare,Low,1.0,Cat_6,D,49.0,4.0
7475,467672,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,36.0,7.0
7476,466606,Female,Yes,Yes,Engineer,Low,3.0,Cat_3,B,35.0,0.0
7478,462309,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,30.0,3.0
7479,461840,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,47.0,8.0
7480,461284,Male,No,No,Artist,Low,4.0,Cat_6,D,23.0,1.0
7481,467878,Female,Yes,Yes,Doctor,Average,4.0,Cat_6,A,42.0,0.0
7482,465553,Female,Yes,Yes,Artist,Average,4.0,Cat_3,C,47.0,8.0
7483,463346,Male,Yes,Yes,Healthcare,Low,3.0,Cat_6,D,40.0,1.0
